fileName,Label,S1@(ms),S2@(ms),systole,diastole,S1(ABV),syst_mur(0/1),smur_begin,syst_dur,syst_amp,syst_freq,S2(ABV),diast_mur(0/1),dmur_begin,diast_dur,diast_amp,diast_freq,syst_s1_amp_ratio,diast_s1_amp_ratio,syst_mur(0/1).v2,diast_mur(0/1).v2,sum_diff_syst,sum_diff_diast,Npeaks systole,Npeaks diastole,var_pks_systole,var_pks_diastole,L_pks_syst,M_pks_syst,H_pks_syst,L_pks_diast,M_pks_diast,H_pks_diast
earlySyst_s19.wav,1,240,570,330,600,0.233292236,1,280,230,0.017947112,151.5510995,0.054149875,1,630,430,0.008099885,20.07675992,0.076929743,0.034719908,0,0,4.144836426,1.889251709,76,403,7.03441E-06,7.70839E-06,31,40,5,250,0,153
earlySyst_s20.wav,1,290,640,350,580,0.255003646,1,330,250,0.017396612,150.7584205,0.05323212,1,700,150,0.008147844,28.60716971,0.068221031,0.031951873,0,0,4.338470459,1.831512451,84,362,7.32664E-06,8.1421E-06,36,45,3,212,0,150
earlySyst_s21.wav,1,230,580,350,600,0.230816115,1,290,240,0.017902299,135.1397077,0.059070608,1,650,130,0.008362812,21.89117601,0.077560871,0.036231491,0,0,4.096130371,1.853912354,81,396,7.15812E-06,7.56937E-06,36,40,5,249,0,147
midSyst_s01.wav,2,470,840,370,590,0.257699903,1,550,200,0.025251755,331.4973841,0.136753611,0,0,0,0,0,0.097988998,0,1,0,12.3706665,1.716156006,110,541,6.83327E-07,3.81845E-06,30,54,26,313,228,0
midSyst_s02.wav,2,260,600,340,600,0.228800068,1,360,160,0.02589371,339.1434297,0.14784608,0,0,0,0,0,0.113171775,0,1,0,12.24472046,1.719177246,110,542,7.62396E-07,3.80592E-06,27,51,32,320,222,0
midSyst_s03.wav,2,290,630,340,610,0.274076797,1,390,160,0.026365011,328.4328891,0.153909526,0,0,0,0,0,0.096195704,0,1,0,12.37194824,1.716461182,109,543,6.78988E-07,3.82951E-06,28,57,24,323,220,0
midSyst_s04.wav,2,300,660,360,590,0.268354111,1,390,190,0.025655653,337.430319,0.164101556,0,0,0,0,0,0.095603727,0,1,0,12.48175049,1.686065674,114,533,6.92309E-07,3.86294E-06,31,59,24,301,232,0
midSyst_s05.wav,2,300,640,340,610,0.276772966,1,400,160,0.026383084,328.2144227,0.153079023,0,0,0,0,0,0.09532392,0,1,0,12.37246704,1.716522217,109,544,6.79944E-07,3.76436E-06,29,56,24,322,222,0
midSyst_s06.wav,2,310,670,360,590,0.266690329,1,400,190,0.025614735,337.0459568,0.164678893,0,0,0,0,0,0.096046733,0,1,0,12.48251343,1.685302734,113,531,7.21621E-07,3.9142E-06,31,58,24,303,228,0
midSyst_s07.wav,2,280,640,360,590,0.24455753,1,370,200,0.025155341,336.792934,0.160011092,0,0,0,0,0,0.102860626,0,1,0,12.35534668,1.686553955,111,533,6.79899E-07,3.84311E-06,30,57,24,307,226,0
midSyst_s08.wav,2,260,620,360,590,0.281313326,1,370,160,0.025951107,333.1267974,0.168290445,0,0,0,0,0,0.092249833,0,1,0,12.36444092,1.716156006,112,539,7.66078E-07,3.83921E-06,30,58,24,316,223,0
midSyst_s09.wav,2,260,620,360,590,0.239482583,1,350,200,0.024791362,332.5793315,0.152692054,0,0,0,0,0,0.103520522,0,1,0,12.22909546,1.69519043,107,521,6.4636E-07,3.93427E-06,25,50,32,284,237,0
midSyst_s10.wav,2,310,670,360,590,0.254796433,1,410,180,0.025100279,331.0606428,0.158682359,0,0,0,0,0,0.09851111,0,1,0,12.47967529,1.690093994,113,529,7.1735E-07,3.81246E-06,30,57,26,306,223,0
midSyst_s11.wav,2,300,660,360,590,0.235023768,1,390,200,0.024809025,332.7448232,0.149886752,0,0,0,0,0,0.105559644,0,1,0,12.23355103,1.695587158,107,521,6.45508E-07,3.92195E-06,25,50,32,287,234,0
midSyst_s12.wav,2,300,660,360,590,0.250580404,1,400,180,0.025103735,331.7491318,0.156796272,0,0,0,0,0,0.100182355,0,1,0,12.47973633,1.689361572,115,526,7.35463E-07,3.83081E-06,33,56,26,299,227,0
midSyst_s13.wav,2,310,670,360,590,0.230754871,1,400,200,0.024832921,333.4485017,0.147122765,0,0,0,0,0,0.107616019,0,1,0,12.23825073,1.696350098,108,525,6.91555E-07,3.82084E-06,25,51,32,287,238,0
midSyst_s14.wav,2,320,680,360,590,0.246521441,1,400,200,0.025210468,332.2844803,0.154598904,0,0,0,0,0,0.102264809,0,1,0,12.47909546,1.689483643,115,529,7.44481E-07,3.82768E-06,33,56,26,299,230,0
midSyst_s15.wav,2,300,660,360,590,0.269908307,1,390,190,0.025747225,336.0780617,0.160825399,0,0,0,0,0,0.095392489,0,1,0,12.47799683,1.687042236,112,522,6.73856E-07,3.91305E-06,30,58,24,294,228,0
midSyst_s16.wav,2,270,630,360,590,0.285161812,1,360,180,0.026020153,333.8317463,0.151968518,0,0,0,0,0,0.091246976,0,1,0,12.3614502,1.715606689,113,541,7.28252E-07,3.75092E-06,31,58,24,314,227,0
midSyst_s17.wav,2,240,600,360,590,0.269779617,1,330,190,0.025721851,337.2664514,0.162382599,0,0,0,0,0,0.095343938,0,1,0,12.47973633,1.686889648,112,529,6.74196E-07,3.87619E-06,30,58,24,300,229,0
midSyst_s18.wav,2,230,590,360,590,0.287580545,1,320,180,0.025948607,334.5734321,0.154916388,0,0,0,0,0,0.090230747,0,1,0,12.36260986,1.714904785,114,541,7.26695E-07,3.80271E-06,32,58,24,317,224,0
midSyst_s19.wav,2,290,650,360,590,0.288233788,1,400,160,0.026035913,330.7687148,0.167372257,0,0,0,0,0,0.090329149,0,1,0,12.36810303,1.715240479,111,546,7.20675E-07,3.78044E-06,30,57,24,317,229,0
midSyst_s20.wav,2,300,660,360,590,0.283857796,1,400,160,0.026298732,328.9985987,0.155466565,0,0,0,0,0,0.09264756,0,1,0,12.36938477,1.717285156,110,538,6.91056E-07,3.83396E-06,30,56,24,316,222,0
midSyst_s21.wav,2,300,660,360,590,0.266258628,1,400,160,0.026103539,328.9389203,0.161986049,0,0,0,0,0,0.098038283,0,1,0,12.47964478,1.714477539,114,549,7.1389E-07,3.76957E-06,32,56,26,342,207,0
midSyst_s22.wav,2,320,660,340,610,0.238014048,1,390,200,0.025196062,331.4171077,0.143994743,0,0,0,0,0,0.105859559,0,1,0,12.36743164,1.716766357,110,550,6.83708E-07,3.7614E-06,30,55,25,319,231,0
midSyst_s23.wav,2,230,590,360,590,0.261768002,1,330,160,0.02608432,330.0211557,0.16097816,0,0,0,0,0,0.099646708,0,1,0,12.47970581,1.714233398,114,548,7.14009E-07,3.68514E-06,32,56,26,338,210,0
midSyst_s24_JUST2.wav,2,310,670,360,590,0.236168528,1,380,200,0.025197088,331.1585727,0.141378112,0,0,0,0,0,0.106691133,0,1,0,12.3687439,1.716156006,110,534,6.83508E-07,3.90094E-06,30,55,25,308,226,0
holoSyst_s01.wav,4,300,640,340,600,0.245222069,0,0,0,0,0,0.25757149,0,0,0,0,0,0,0,0,0,7.855987549,1.769134521,131,562,7.61562E-07,3.88865E-06,56,70,5,393,169,0
holoSyst_s02.wav,4,350,690,340,600,0.233094951,0,0,0,0,0,0.246382108,0,0,0,0,0,0,0,0,0,8.71685791,1.813812256,130,536,9.55878E-07,4.05611E-06,53,68,9,314,222,0
holoSyst_s03.wav,4,340,680,340,590,0.223381012,0,0,0,0,0,0.217437882,0,0,0,0,0,0,0,0,0,8.667510986,1.818786621,132,534,1.01118E-06,4.07831E-06,56,68,8,310,224,0
holoSyst_s04.wav,4,350,690,340,570,0.223364195,0,0,0,0,0,0.221728221,0,0,0,0,0,0,0,0,0,7.928161621,1.731323242,113,556,6.93121E-07,3.85178E-06,38,66,9,396,160,0
holoSyst_s05.wav,4,250,590,340,590,0.252640297,0,0,0,0,0,0.241387676,0,0,0,0,0,0,0,0,0,8.701507568,1.775421143,136,523,1.176E-06,3.95162E-06,57,64,15,312,211,0
holoSyst_s06.wav,4,210,570,360,580,0.226041291,0,0,0,0,0,0.216577552,0,0,0,0,0,0,0,0,0,7.573913574,1.774505615,119,565,6.3341E-07,3.94463E-06,44,66,9,385,180,0
holoSyst_s07.wav,4,320,660,340,600,0.249128526,0,0,0,0,0,0.228647782,0,0,0,0,0,0,0,0,0,8.686706543,1.764221191,129,530,1.01324E-06,3.9713E-06,52,69,8,309,221,0
holoSyst_s08.wav,4,290,650,360,590,0.235674959,0,0,0,0,0,0.221276524,0,0,0,0,0,0,0,0,0,8.620788574,1.764587402,130,531,1.05779E-06,3.92584E-06,53,63,14,317,214,0
holoSyst_s09.wav,4,340,680,340,590,0.250911192,0,0,0,0,0,0.230510162,0,0,0,0,0,0,0,0,0,7.874206543,1.733032227,122,552,9.05407E-07,3.88072E-06,42,72,8,394,158,0
holoSyst_s10.wav,4,280,640,360,600,0.233693549,0,0,0,0,0,0.232435792,0,0,0,0,0,0,0,0,0,8.718811035,1.816070557,132,543,1.11046E-06,4.036E-06,55,68,9,316,227,0
holoSyst_s11.wav,4,270,610,340,590,0.236488783,0,0,0,0,0,0.235401505,0,0,0,0,0,0,0,0,0,7.509429932,1.770721436,124,560,7.54718E-07,3.97421E-06,54,64,6,381,179,0
holoSyst_s12.wav,4,280,620,340,600,0.202510876,0,0,0,0,0,0.211517669,0,0,0,0,0,0,0,0,0,8.369659424,1.77142334,125,527,1.05484E-06,3.94883E-06,51,56,18,313,214,0
holoSyst_s13.wav,4,320,660,340,600,0.250743124,0,0,0,0,0,0.24981548,0,0,0,0,0,0,0,0,0,8.696411133,1.77444458,130,528,1.06104E-06,3.94985E-06,50,65,15,313,215,0
holoSyst_s14.wav,4,280,620,340,570,0.248206797,0,0,0,0,0,0.261832663,0,0,0,0,0,0,0,0,0,8.260040283,1.731658936,119,556,6.70406E-07,3.75754E-06,45,69,5,407,149,0
holoSyst_s15.wav,4,280,620,340,600,0.228716291,0,0,0,0,0,0.220124579,0,0,0,0,0,0,0,0,0,8.674438477,1.820953369,130,540,1.06101E-06,4.01787E-06,52,70,8,315,225,0
holoSyst_s16.wav,4,260,620,360,580,0.239694993,0,0,0,0,0,0.221982089,0,0,0,0,0,0,0,0,0,7.867980957,1.7734375,129,565,7.27593E-07,3.94836E-06,55,68,6,391,174,0
holoSyst_s17.wav,4,340,680,340,600,0.24482457,0,0,0,0,0,0.227433224,0,0,0,0,0,0,0,0,0,8.390289307,1.775787354,127,526,1.09486E-06,4.01322E-06,53,56,18,314,212,0
holoSyst_s18.wav,4,270,630,360,600,0.231189291,0,0,0,0,0,0.210507099,0,0,0,0,0,0,0,0,0,8.755096436,1.817932129,132,530,1.08813E-06,4.03417E-06,54,64,14,311,219,0
holoSyst_s19.wav,4,320,660,340,590,0.236768899,0,0,0,0,0,0.218378423,0,0,0,0,0,0,0,0,0,8.263061523,1.769470215,119,569,6.65142E-07,3.88072E-06,44,70,5,411,158,0
holoSyst_s20.wav,4,280,640,360,590,0.219347116,0,0,0,0,0,0.220799134,0,0,0,0,0,0,0,0,0,8.623687744,1.76739502,131,525,1.05484E-06,3.97885E-06,54,63,14,312,213,0
holoSyst_s21.wav,4,280,620,340,600,0.239096948,0,0,0,0,0,0.255801939,0,0,0,0,0,0,0,0,0,7.853912354,1.769256592,127,559,6.8046E-07,3.91768E-06,52,69,6,389,170,0
lateSyst_s01.wav,3,340,680,340,610,0.300865929,0,0,0,0,0,0.229079303,0,0,0,0,0,0,0,0,0,4.052520752,1.794952393,176,565,3.16398E-06,3.87132E-06,103,73,0,374,191,0
lateSyst_s02.wav,3,310,660,350,590,0.253619317,0,0,0,0,0,0.232179233,0,0,0,0,0,0,0,0,0,4.420806885,1.754608154,173,605,2.98667E-06,3.6093E-06,101,72,0,416,189,0
lateSyst_s03.wav,3,240,580,340,610,0.254146668,0,0,0,0,0,0.229953881,0,0,0,0,0,0,0,0,0,4.437225342,1.717224121,171,591,2.98291E-06,3.66723E-06,100,71,0,405,186,0
lateSyst_s04.wav,3,280,630,350,650,0.295191787,0,0,0,0,0,0.194461702,0,0,0,0,0,0,0,0,0,4.362670898,1.886962891,183,671,2.93911E-06,3.42741E-06,101,82,0,413,258,0
lateSyst_s05.wav,3,260,600,340,600,0.275871804,0,0,0,0,0,0.22950496,0,0,0,0,0,0,0,0,0,4.43536377,1.719909668,171,598,2.98877E-06,3.63839E-06,99,72,0,412,186,0
lateSyst_s06.wav,3,280,640,360,590,0.274549981,0,0,0,0,0,0.253509055,0,0,0,0,0,0,0,0,0,3.779663086,1.770751953,172,570,3.12936E-06,3.93623E-06,88,84,0,363,207,0
lateSyst_s07.wav,3,290,630,340,600,0.240609113,0,0,0,0,0,0.237400927,0,0,0,0,0,0,0,0,0,4.192108154,1.717224121,167,598,3.03556E-06,3.6179E-06,97,70,0,407,191,0
lateSyst_s08.wav,3,250,590,340,600,0.241093174,0,0,0,0,0,0.270886446,0,0,0,0,0,0,0,0,0,4.400421143,1.75012207,172,605,2.91989E-06,3.63841E-06,102,70,0,419,186,0
lateSyst_s09.wav,3,290,650,360,610,0.250933697,0,0,0,0,0,0.258470112,0,0,0,0,0,0,0,0,0,4.539215088,1.838348389,187,611,2.90909E-06,3.61998E-06,113,74,0,407,204,0
lateSyst_s10.wav,3,260,610,350,600,0.25780021,0,0,0,0,0,0.226660704,0,0,0,0,0,0,0,0,0,4.309844971,1.72164917,172,602,2.99961E-06,3.58479E-06,103,69,0,405,197,0
lateSyst_s11.wav,3,310,660,350,600,0.29042836,0,0,0,0,0,0.216049074,0,0,0,0,0,0,0,0,0,4.037841797,1.718017578,171,564,3.20228E-06,3.83802E-06,94,77,0,361,203,0
lateSyst_s12.wav,3,330,680,350,610,0.235158099,0,0,0,0,0,0.249636563,0,0,0,0,0,0,0,0,0,4.416046143,1.751037598,170,606,2.99271E-06,3.61914E-06,99,71,0,419,187,0
lateSyst_s13.wav,3,280,620,340,600,0.274123911,0,0,0,0,0,0.229937033,0,0,0,0,0,0,0,0,0,4.435974121,1.71987915,174,595,2.98373E-06,3.59686E-06,105,69,0,409,186,0
lateSyst_s14.wav,3,320,670,350,650,0.292437585,0,0,0,0,0,0.203285922,0,0,0,0,0,0,0,0,0,4.358917236,1.889404297,185,671,2.91157E-06,3.42876E-06,104,81,0,416,255,0
lateSyst_s15.wav,3,300,660,360,590,0.28846128,0,0,0,0,0,0.227487457,0,0,0,0,0,0,0,0,0,4.483459473,1.723144531,179,596,3.02894E-06,3.62999E-06,104,75,0,409,187,0
lateSyst_s16.wav,3,310,670,360,590,0.254355893,0,0,0,0,0,0.240415705,0,0,0,0,0,0,0,0,0,3.771942139,1.773834229,173,572,3.1753E-06,3.87568E-06,95,78,0,367,205,0
lateSyst_s18.wav,3,290,630,340,600,0.285298442,0,0,0,0,0,0.241722336,0,0,0,0,0,0,0,0,0,4.35446167,1.721038818,168,589,3.03659E-06,3.65624E-06,99,69,0,400,189,0
lateSyst_s19.wav,3,300,640,340,630,0.26907222,0,0,0,0,0,0.23929513,0,0,0,0,0,0,0,0,0,4.533752441,1.87677002,186,633,2.9063E-06,3.50617E-06,112,74,0,428,205,0
lateSyst_s20.wav,3,250,610,360,590,0.267956259,0,0,0,0,0,0.279222011,0,0,0,0,0,0,0,0,0,4.221862793,1.714782715,168,607,3.04634E-06,3.52675E-06,87,79,2,416,191,0
lateSyst_s21.wav,3,310,660,350,600,0.270931809,0,0,0,0,0,0.230718809,0,0,0,0,0,0,0,0,0,4.023345947,1.800811768,174,564,3.35796E-06,3.89604E-06,96,78,0,374,190,0
lateSyt&Click_s01.wav,3,450,770,320,520,0.48242464,0,0,0,0,0,0.333530594,0,0,0,0,0,0,0,0,0,3.504302979,0.285461426,300,2499,1.46172E-06,1.06913E-07,292,7,1,2499,0,0
lateSyt&Click_s02.wav,3,290,600,310,530,0.430712586,0,0,0,0,0,0.364570724,0,0,0,0,0,0,0,0,0,4.441772461,0.286224365,312,2535,1.56099E-06,1.38739E-07,294,15,3,2535,0,0
lateSyt&Click_s03.wav,3,250,580,330,530,0.430151433,1,370,20,0.042009312,160.7570984,0.368857354,0,0,0,0,0,0.097661682,0,1,0,3.861572266,0.278991699,370,2507,1.3468E-06,1.04598E-07,357,11,2,2507,0,0
lateSyt&Click_s04.wav,3,280,580,300,540,0.380714912,0,0,0,0,0,0.35918019,0,0,0,0,0,0,0,0,0,3.268554688,0.280426025,389,2454,1.10633E-06,1.13492E-07,373,16,0,2454,0,0
lateSyt&Click_s05.wav,3,280,600,320,540,0.444833956,0,0,0,0,0,0.385735895,0,0,0,0,0,0,0,0,0,3.818084717,0.299957275,353,2445,1.38306E-06,1.20006E-07,340,11,2,2445,0,0
lateSyt&Click_s06.wav,3,290,610,320,520,0.487555644,1,400,20,0.043029895,169.4265765,0.315470725,0,0,0,0,0,0.088256377,0,0,0,4.154846191,0.289550781,341,2436,1.5184E-06,1.16732E-07,330,10,1,2436,0,0
lateSyt&Click_s07.wav,3,250,560,310,530,0.399087907,0,0,0,0,0,0.390912042,0,0,0,0,0,0,0,0,0,3.952728271,0.284179688,353,2460,1.29248E-06,1.24094E-07,342,9,2,2460,0,0
lateSyt&Click_s09.wav,3,280,580,300,540,0.385485978,1,380,20,0.036869487,213.3253125,0.350726129,0,0,0,0,0,0.095644171,0,1,0,3.965576172,0.265777588,345,2404,1.27003E-06,1.07629E-07,332,10,3,2404,0,0
lateSyt&Click_s10.wav,3,300,620,320,540,0.464145672,0,0,0,0,0,0.368435837,0,0,0,0,0,0,0,0,0,4.111572266,0.297119141,346,2427,1.44105E-06,1.19299E-07,331,14,1,2427,0,0
lateSyt&Click_s11.wav,3,280,590,310,530,0.476866943,1,390,20,0.060691406,177.0898646,0.321921817,0,0,0,0,0,0.127271153,0,1,0,4.90322876,0.279205322,352,2436,1.43893E-06,1.19666E-07,339,10,3,2436,0,0
lateSyt&Click_s12.wav,3,230,560,330,530,0.376894179,1,360,20,0.03165756,184.1663105,0.400676741,0,0,0,0,0,0.083995886,0,0,0,3.710876465,0.277984619,366,2439,1.26064E-06,1.16735E-07,350,15,1,2439,0,0
lateSyt&Click_s13.wav,3,280,600,320,520,0.425557855,1,390,20,0.041878686,156.5254779,0.365036841,0,0,0,0,0,0.098408912,0,1,0,4.119689941,0.324249268,343,2449,1.65443E-06,1.50552E-07,327,14,2,2449,0,0
lateSyt&Click_s14.wav,3,240,540,300,540,0.410254473,1,340,20,0.078023322,165.8850323,0.320805473,0,0,0,0,0,0.190182745,0,1,0,5.283172607,0.269439697,305,2420,1.49265E-06,1.3101E-07,289,13,3,2420,0,0
lateSyt&Click_s15.wav,3,240,560,320,540,0.473569828,0,0,0,0,0,0.315069261,0,0,0,0,0,0,0,0,0,3.925964355,0.295715332,314,2450,1.79769E-06,1.36096E-07,298,15,1,2450,0,0
lateSyt&Click_s16.wav,3,300,610,310,540,0.416954435,0,0,0,0,0,0.37296304,0,0,0,0,0,0,0,0,0,3.99005127,0.342681885,352,2446,1.27763E-06,1.3751E-07,339,12,1,2446,0,0
lateSyt&Click_s17.wav,3,210,530,320,540,0.424126913,1,320,20,0.06047815,188.3146578,0.3997457,0,0,0,0,0,0.142594465,0,1,0,4.333526611,0.279846191,372,2466,1.46567E-06,1.17884E-07,362,8,2,2466,0,0
lateSyt&Click_s18.wav,3,250,570,320,520,0.463340427,0,0,0,0,0,0.310745128,0,0,0,0,0,0,0,0,0,3.144958496,0.291870117,353,2450,1.45091E-06,1.18433E-07,340,13,0,2450,0,0
lateSyt&Click_s19.wav,3,260,590,330,530,0.42033782,1,380,20,0.076775769,168.5278869,0.366699087,0,0,0,0,0,0.182652536,0,1,0,5.092437744,0.271850586,343,2379,1.53658E-06,1.32201E-07,331,10,2,2379,0,0
lateSyt&Click_s20.wav,3,300,630,330,520,0.429126919,0,0,0,0,0,0.334309707,0,0,0,0,0,0,0,0,0,3.970397949,0.297210693,312,2393,1.59234E-06,1.27976E-07,299,12,1,2393,0,0
lateSyt&Click_s21.wav,3,270,590,320,540,0.392953175,0,0,0,0,0,0.372049475,0,0,0,0,0,0,0,0,0,3.62298584,0.268890381,354,2492,1.40167E-06,1.10206E-07,344,10,0,2492,0,0
lateSyt&Click_s22.wav,3,250,570,320,540,0.478282799,0,0,0,0,0,0.330658065,0,0,0,0,0,0,0,0,0,3.748352051,0.28817749,357,2376,1.50756E-06,1.394E-07,347,10,0,2376,0,0
lateSyt&Click_s23.wav,3,290,600,310,530,0.42894346,0,0,0,0,0,0.383367432,0,0,0,0,0,0,0,0,0,3.63949585,0.291687012,304,2472,1.55781E-06,1.28207E-07,295,8,1,2472,0,0
lateSyt&Click_s24.wav,3,240,560,320,540,0.409590124,1,350,20,0.063461697,184.0760078,0.40017297,0,0,0,0,0,0.15493952,0,1,0,5.169830322,0.288238525,309,2411,1.69156E-06,1.12898E-07,298,9,2,2411,0,0
midSystClick_s01.wav,2,480,810,330,530,0.409563561,1,600,20,0.054591754,175.0136219,0.403031713,0,0,0,0,0,0.133292508,0,1,0,2.286956787,0.736968994,2425,6217,8.04904E-08,2.61565E-09,2413,10,2,6217,0,0
midSystClick_s02.wav,2,270,590,320,520,0.399839927,0,0,0,0,0,0.33067039,0,0,0,0,0,0,0,0,0,1.629089355,0.757507324,2390,6176,6.43302E-08,3.63477E-09,2384,5,1,6176,0,0
midSystClick_s03.wav,2,260,580,320,540,0.399956439,1,380,20,0.049143369,178.2263191,0.37615131,0,0,0,0,0,0.122871805,0,1,0,2.063140869,0.76965332,2411,6196,7.79284E-08,3.73133E-09,2406,3,2,6196,0,0
midSystClick_s04.wav,2,300,620,320,540,0.477785833,1,420,20,0.063868695,143.8138789,0.354575093,0,0,0,0,0,0.133676411,0,1,0,2.570007324,0.752685547,2330,6118,1.03851E-07,2.6938E-09,2326,1,3,6118,0,0
midSystClick_s05.wav,2,230,540,310,530,0.462758163,0,0,0,0,0,0.35085797,0,0,0,0,0,0,0,0,0,1.771118164,0.771514893,2377,6013,6.00722E-08,5.89839E-09,2370,5,2,6013,0,0
midSystClick_s06.wav,2,220,550,330,530,0.416252589,1,340,20,0.050135391,154.9676577,0.399426256,0,0,0,0,0,0.120444635,0,1,0,2.129394531,0.755401611,2329,6173,8.81288E-08,2.63775E-09,2318,10,1,6173,0,0
midSystClick_s07.wav,2,250,580,330,520,0.39153351,1,360,20,0.042568676,175.9018427,0.329294831,0,0,0,0,0,0.108722944,0,1,0,1.799926758,0.749664307,2296,6102,6.72197E-08,3.50392E-09,2287,7,2,6102,0,0
midSystClick_s08.wav,2,290,610,320,540,0.395432243,1,410,20,0.049502676,185.9626614,0.383959451,0,0,0,0,0,0.125186241,0,1,0,2.165008545,0.819976807,2404,6133,6.95129E-08,4.99408E-09,2398,5,1,6133,0,0
midSystClick_s09.wav,2,270,590,320,540,0.461218432,1,380,20,0.041058622,152.7361029,0.362157228,0,0,0,0,0,0.089022076,0,0,0,1.796234131,0.780151367,2382,6196,8.25559E-08,2.6946E-09,2366,15,1,6196,0,0
midSystClick_s10.wav,2,230,540,310,530,0.46105623,0,0,0,0,0,0.332144577,0,0,0,0,0,0,0,0,0,1.032592773,0.774169922,2422,6122,4.30547E-08,6.14021E-09,2411,11,0,6122,0,0
midSystClick_s11.wav,2,230,560,330,530,0.43566985,0,0,0,0,0,0.383884199,0,0,0,0,0,0,0,0,0,1.312683105,0.765869141,2494,6109,6.80948E-08,3.67924E-09,2492,2,0,6109,0,0
midSystClick_s12.wav,2,310,640,330,530,0.406983685,0,0,0,0,0,0.334895126,0,0,0,0,0,0,0,0,0,1.890625,0.766906738,2340,6209,7.70682E-08,3.48907E-09,2328,9,3,6209,0,0
midSystClick_s13.wav,2,250,570,320,540,0.382613063,1,370,20,0.042802426,173.5415989,0.391502283,0,0,0,0,0,0.111868702,0,1,0,1.848144531,0.827514648,2362,6265,7.96145E-08,3.62098E-09,2350,11,1,6265,0,0
midSystClick_s14.wav,2,240,560,320,540,0.477405483,1,350,20,0.042275384,171.1477408,0.361719973,0,0,0,0,0,0.088552363,0,0,0,1.854553223,0.757843018,2308,6227,7.5E-08,2.49295E-09,2303,3,2,6227,0,0
midSystClick_s15.wav,2,320,630,310,530,0.463182073,1,420,20,0.04330403,170.4118363,0.34728443,0,0,0,0,0,0.093492457,0,1,0,1.897460938,0.76965332,2278,6153,9.65706E-08,6.14899E-09,2271,5,2,6153,0,0
midSystClick_s16.wav,2,220,550,330,530,0.406585638,1,340,30,0.05426619,134.7227715,0.409001936,0,0,0,0,0,0.133468045,0,1,0,2.584350586,0.766601563,2396,6191,9.73257E-08,2.85375E-09,2387,6,3,6191,0,0
midSystClick_s17.wav,2,280,600,320,520,0.419978207,0,0,0,0,0,0.336447152,0,0,0,0,0,0,0,0,0,1.466094971,0.769042969,2267,6077,8.82454E-08,4.21421E-09,2261,6,0,6077,0,0
midSystClick_s18.wav,2,300,620,320,540,0.429509787,1,420,20,0.036843817,158.5578318,0.350955857,0,0,0,0,0,0.085781088,0,0,0,1.754302979,0.769561768,2338,6226,9.5753E-08,3.82033E-09,2331,6,1,6226,0,0
midSystClick_s19.wav,2,290,610,320,540,0.481691029,0,0,0,0,0,0.334361437,0,0,0,0,0,0,0,0,0,1.296142578,0.756408691,2415,6129,7.25054E-08,2.46733E-09,2410,5,0,6129,0,0
midSystClick_s20.wav,2,290,600,310,530,0.43587651,0,0,0,0,0,0.378262882,0,0,0,0,0,0,0,0,0,1.926055908,0.763336182,2315,6138,7.7537E-08,6.49331E-09,2309,4,2,6138,0,0
midSystClick_s21.wav,2,320,640,320,540,0.409482752,1,430,20,0.039192359,182.137912,0.40370148,0,0,0,0,0,0.095711868,0,1,0,1.891845703,0.76751709,2252,6122,9.74519E-08,4.13051E-09,2245,5,2,6122,0,0
midSystClick_s22.wav,2,280,600,320,520,0.455804039,0,0,0,0,0,0.306744478,0,0,0,0,0,0,0,0,0,2.353820801,0.761047363,2279,6152,8.80472E-08,4.05554E-09,2270,7,2,6152,0,0
midSystClick_s24_JUST2.wav,2,280,610,330,530,0.442508236,1,400,20,0.031918815,115.5236537,0.311663252,0,0,0,0,0,0.072131572,0,0,0,1.823272705,0.741668701,2372,6049,7.0405E-08,3.44309E-09,2361,11,0,6049,0,0
holoSyst&S3_s03.wav,4,170,450,280,470,0.144951405,1,230,180,0.027509647,382.8239783,0.507358997,1,540,90,0.108644098,67.22791655,0.189785306,0.749520835,1,1,12.29614258,5.283203125,85,1367,5.29348E-07,1.10352E-06,14,16,55,1355,6,6
holoSyst&S3_s04.wav,4,150,430,280,470,0.143876584,1,210,190,0.028543825,365.0153639,0.484718394,1,520,80,0.1176931,79.89242908,0.198391039,0.818014274,1,1,13.01226807,5.241882324,81,1440,5.20797E-07,1.068E-06,4,16,61,1422,12,6
holoSyst&S3_s05.wav,4,150,430,280,470,0.150076074,1,210,190,0.026638569,366.6982173,0.443908744,1,520,90,0.108890082,78.21936002,0.17750044,0.725565903,1,1,12.09210205,5.382049561,83,1360,6.20134E-07,1.20461E-06,9,21,53,1350,5,5
holoSyst&S3_s06.wav,4,200,490,290,460,0.135597353,1,260,190,0.027467985,362.3332164,0.459528318,1,570,90,0.110734559,72.15282935,0.202570218,0.816642479,1,1,12.5383606,5.283172607,81,1416,5.88293E-07,1.1411E-06,7,14,60,1401,10,5
holoSyst&S3_s07.wav,4,170,460,290,460,0.135963331,1,230,190,0.027989419,357.228149,0.484453238,1,550,80,0.116977448,73.10201293,0.205860058,0.860360272,1,1,12.40795898,5.234466553,83,1344,7.06508E-07,1.10384E-06,10,21,52,1337,3,4
holoSyst&S3_s08.wav,4,170,450,280,470,0.116693036,1,230,180,0.028256815,362.1242933,0.525472034,1,540,90,0.11038214,64.84860372,0.242146543,0.945918832,1,1,11.98913574,5.368225098,74,1243,3.56246E-07,1.31714E-06,4,14,56,1234,4,5
